order_id,date,customer_id,category,region,channel,quantity,unit_price,discount_pct,is_returned,gross_sales,discount_value,net_sales,cost,profit
ORD102258,2023-10-10,2575,Tecnología,Costa,Web,1,33.23,0,0,33.23,0.0,33.23,26.55,6.68
ORD102259,2023-02-09,2823,Moda,Antioquia,App,3,314.38,0,0,943.14,0.0,943.14,686.6,256.54
ORD102260,2024-04-30,3756,Moda,Antioquia,App,5,301.52,0,0,1507.6,0.0,1507.6,911.13,596.47
ORD102261,2025-07-17,1784,Tecnología,Costa,Web,4,402.96,5,0,1611.84,80.59,1531.25,877.69,653.56
ORD102262,2023-08-08,3941,Hogar,Centro,Web,5,299.98,5,0,1499.9,75.0,1424.9,871.96,552.94
ORD102263,2025-10-11,3823,Deportes,Centro,App,2,464.48,5,0,928.96,46.45,882.51,566.04,316.47
ORD102264,2025-10-20,3345,Tecnología,Costa,App,2,395.89,5,1,791.78,39.59,752.19,481.48,270.71
ORD102265,2024-09-04,1136,Hogar,Costa,Marketplace,5,83.68,5,0,418.4,20.92,397.48,272.12,125.36
ORD102266,2025-07-16,3423,Hogar,Valle,Marketplace,4,147.43,0,0,589.72,0.0,589.72,404.78,184.94
ORD102267,2024-11-18,3134,Deportes,Valle,Web,4,32.59,10,0,130.36,13.04,117.32,79.46,37.86
ORD102268,2024-09-04,2777,Deportes,Valle,App,4,205.34,0,0,821.36,0.0,821.36,528.0,293.36
ORD102269,2023-09-17,2222,Hogar,Valle,Web,5,264.58,10,0,1322.9,132.29,1190.61,689.18,501.43
ORD102270,2025-09-16,3484,Hogar,Bogotá,App,5,474.05,5,0,2370.25,118.51,2251.74,1492.78,758.96
ORD102271,2025-08-23,2333,Belleza,Bogotá,App,1,270.69,5,0,270.69,13.53,257.16,209.88,47.28
ORD102272,2024-01-01,2777,Belleza,Centro,App,2,394.89,10,0,789.78,78.98,710.8,516.43,194.37
ORD102273,2024-06-27,2304,Moda,Bogotá,Marketplace,3,148.65,0,0,445.95,0.0,445.95,298.22,147.73
ORD102274,2024-10-10,1763,Belleza,Bogotá,App,3,93.52,5,0,280.56,14.03,266.53,152.6,113.93
ORD102275,2025-03-24,1701,Moda,Valle,Marketplace,2,409.2,5,0,818.4,40.92,777.48,472.38,305.1
ORD102276,2025-11-05,3989,Deportes,Valle,Web,6,138.76,5,0,832.56,41.63,790.93,557.73,233.2
ORD102277,2024-07-28,1151,Hogar,Costa,Web,1,438.24,5,0,438.24,21.91,416.33,284.95,131.38
ORD102278,2025-10-09,2325,Hogar,Valle,App,2,101.53,0,0,203.06,0.0,203.06,112.74,90.32
ORD102279,2024-10-31,2301,Tecnología,Costa,Marketplace,1,428.76,0,0,428.76,0.0,428.76,245.8,182.96
ORD102280,2023-09-26,2711,Deportes,Costa,Web,6,390.97,10,0,2345.82,234.58,2111.24,1364.12,747.12
ORD102281,2025-07-12,2031,Belleza,Bogotá,Web,1,313.39,0,0,313.39,0.0,313.39,184.28,129.11
ORD102282,2023-09-04,1806,Moda,Valle,Web,4,428.11,0,0,1712.44,0.0,1712.44,1384.71,327.73
ORD102283,2023-05-11,1234,Hogar,Bogotá,App,2,178.74,15,0,357.48,53.62,303.86,169.92,133.94
ORD102284,2023-12-19,3722,Tecnología,Valle,App,3,99.7,0,0,299.1,0.0,299.1,243.17,55.93
ORD102285,2023-07-15,1560,Tecnología,Bogotá,App,5,95.38,5,0,476.9,23.84,453.06,329.5,123.56
ORD102286,2025-07-18,2325,Tecnología,Bogotá,Marketplace,6,149.77,15,0,898.62,134.79,763.83,504.09,259.74
ORD102287,2025-10-18,1037,Moda,Bogotá,App,6,234.19,0,0,1405.14,0.0,1405.14,977.48,427.66
ORD102288,2024-10-06,2159,Belleza,Centro,Web,5,440.49,15,0,2202.45,330.37,1872.08,1236.95,635.13
ORD102289,2023-08-15,3869,Tecnología,Bogotá,App,2,62.98,0,0,125.96,0.0,125.96,88.77,37.19
ORD102290,2024-12-01,1420,Tecnología,Antioquia,App,5,459.32,0,0,2296.6,0.0,2296.6,1357.39,939.21
ORD102291,2023-09-22,2242,Moda,Antioquia,Marketplace,1,464.24,0,0,464.24,0.0,464.24,270.38,193.86
ORD102292,2024-10-07,1347,Hogar,Antioquia,Web,5,369.07,5,0,1845.35,92.27,1753.08,1214.39,538.69
ORD102293,2023-07-30,2831,Belleza,Costa,Web,1,452.14,15,0,452.14,67.82,384.32,218.78,165.54
ORD102294,2025-07-31,2569,Hogar,Bogotá,Web,1,389.59,15,0,389.59,58.44,331.15,208.28,122.87
ORD102295,2024-04-01,3795,Hogar,Antioquia,App,3,273.58,10,0,820.74,82.07,738.67,591.13,147.54
ORD102296,2024-12-25,2918,Tecnología,Costa,Web,5,308.36,0,0,1541.8,0.0,1541.8,1212.75,329.05
ORD102297,2025-09-08,3320,Tecnología,Antioquia,App,3,321.55,15,0,964.65,144.7,819.95,635.03,184.92
ORD102298,2024-08-10,2901,Moda,Valle,App,5,80.91,10,0,404.55,40.46,364.09,250.11,113.98
ORD102299,2024-04-20,3355,Tecnología,Centro,Web,1,112.67,0,0,112.67,0.0,112.67,62.82,49.85
ORD102300,2025-09-12,2397,Hogar,Bogotá,App,5,271.22,15,0,1356.1,203.42,1152.68,671.75,480.93
ORD102301,2023-06-05,3780,Hogar,Centro,Marketplace,6,75.31,15,0,451.86,67.78,384.08,306.59,77.49
ORD102302,2023-07-09,2824,Tecnología,Centro,App,6,483.19,10,0,2899.14,289.91,2609.23,2024.32,584.91
ORD102303,2025-09-07,3491,Tecnología,Valle,Web,3,263.42,0,0,790.26,0.0,790.26,514.98,275.28
ORD102304,2024-06-29,2228,Moda,Valle,Web,4,202.44,20,0,809.76,161.95,647.81,483.8,164.01
ORD102305,2023-02-10,1404,Moda,Valle,App,6,95.62,0,0,573.72,0.0,573.72,447.92,125.8
ORD102306,2023-11-03,2721,Belleza,Costa,Web,3,219.94,10,0,659.82,65.98,593.84,426.07,167.77
ORD102307,2025-07-31,3900,Tecnología,Antioquia,App,4,165.16,0,0,660.64,0.0,660.64,515.6,145.04
ORD102308,2023-12-04,2220,Tecnología,Bogotá,Marketplace,2,62.21,15,0,124.42,18.66,105.76,65.15,40.61
ORD102309,2025-08-10,3825,Tecnología,Valle,App,3,484.16,0,0,1452.48,0.0,1452.48,980.1,472.38
ORD102310,2023-10-06,1114,Hogar,Bogotá,Web,6,147.19,5,0,883.14,44.16,838.98,592.61,246.37
ORD102311,2025-06-14,2676,Moda,Bogotá,Web,6,351.43,0,0,2108.58,0.0,2108.58,1519.05,589.53
ORD102312,2023-09-30,1064,Deportes,Bogotá,Marketplace,5,63.83,5,1,319.15,15.96,303.19,247.55,55.64
ORD102313,2025-04-16,2299,Moda,Valle,Marketplace,4,458.32,15,0,1833.28,274.99,1558.29,1212.98,345.31
ORD102314,2024-09-11,1824,Tecnología,Valle,Web,6,303.56,15,0,1821.36,273.2,1548.16,874.59,673.57
ORD102315,2025-05-11,3286,Hogar,Antioquia,Web,5,335.3,0,0,1676.5,0.0,1676.5,998.63,677.87
ORD102316,2025-07-19,3349,Belleza,Valle,App,4,395.26,5,0,1581.04,79.05,1501.99,1092.59,409.4
ORD102317,2023-10-16,2415,Hogar,Valle,Web,3,310.84,0,0,932.52,0.0,932.52,573.44,359.08
ORD102318,2024-12-24,1968,Hogar,Bogotá,Web,3,54.04,5,0,162.12,8.11,154.01,91.32,62.69
ORD102319,2025-06-11,1368,Belleza,Antioquia,Web,5,226.2,15,0,1131.0,169.65,961.35,701.78,259.57
ORD102320,2023-09-29,1232,Deportes,Centro,Web,3,145.77,10,0,437.31,43.73,393.58,273.47,120.11
ORD102321,2025-12-25,3242,Deportes,Valle,Web,5,253.62,0,0,1268.1,0.0,1268.1,973.14,294.96
ORD102322,2024-04-27,1906,Tecnología,Valle,Web,1,214.08,5,0,214.08,10.7,203.38,129.4,73.98
ORD102323,2025-07-24,1920,Hogar,Centro,Web,4,416.74,10,0,1666.96,166.7,1500.26,958.7,541.56
ORD102324,2023-09-05,1688,Tecnología,Bogotá,App,5,138.58,0,0,692.9,0.0,692.9,409.25,283.65
ORD102325,2023-06-05,1176,Moda,Antioquia,App,4,116.62,0,1,466.48,0.0,466.48,338.72,127.76
ORD102326,2025-12-06,3264,Tecnología,Bogotá,Web,1,479.88,0,0,479.88,0.0,479.88,355.78,124.1
ORD102327,2024-03-29,2034,Deportes,Costa,Marketplace,4,475.77,0,0,1903.08,0.0,1903.08,1117.82,785.26
ORD102328,2023-07-20,2469,Deportes,Valle,Web,5,496.86,5,0,2484.3,124.22,2360.08,1459.97,900.11
ORD102329,2023-05-04,1629,Moda,Costa,Web,3,292.82,15,0,878.46,131.77,746.69,441.78,304.91
ORD102330,2023-01-01,1163,Tecnología,Valle,Web,4,74.31,0,0,297.24,0.0,297.24,223.49,73.75
ORD102331,2025-08-25,3100,Tecnología,Costa,App,4,442.48,15,0,1769.92,265.49,1504.43,912.37,592.06
ORD102332,2025-05-04,3265,Deportes,Centro,Web,6,89.66,5,0,537.96,26.9,511.06,302.09,208.97
ORD102333,2024-10-01,1823,Moda,Valle,Web,6,94.69,10,0,568.14,56.81,511.33,290.88,220.45
ORD102334,2023-07-10,3432,Deportes,Valle,App,1,112.83,0,0,112.83,0.0,112.83,87.38,25.45
ORD102335,2024-05-30,1055,Hogar,Costa,App,2,333.64,0,0,667.28,0.0,667.28,389.34,277.94
ORD102336,2024-03-17,1117,Moda,Antioquia,App,3,71.46,0,0,214.38,0.0,214.38,119.63,94.75
ORD102337,2023-05-23,3947,Deportes,Costa,App,5,393.58,10,0,1967.9,196.79,1771.11,1004.86,766.25
ORD102338,2024-06-16,1797,Hogar,Valle,Marketplace,1,47.96,10,1,47.96,4.8,43.16,28.01,15.15
ORD102339,2023-08-15,1779,Moda,Valle,Web,5,73.01,15,0,365.05,54.76,310.29,220.65,89.64
ORD102340,2025-08-06,3850,Deportes,Antioquia,Web,5,228.55,5,0,1142.75,57.14,1085.61,713.81,371.8
ORD102341,2024-04-04,3892,Tecnología,Bogotá,Marketplace,4,202.0,5,1,808.0,40.4,767.6,516.56,251.04
ORD102342,2024-07-04,2438,Tecnología,Antioquia,App,1,495.06,5,0,495.06,24.75,470.31,375.41,94.9
ORD102343,2024-01-28,2893,Moda,Bogotá,App,1,484.09,0,0,484.09,0.0,484.09,365.44,118.65
ORD102344,2025-04-24,3902,Tecnología,Valle,Web,6,111.05,0,0,666.3,0.0,666.3,427.82,238.48
ORD102345,2023-07-29,1707,Deportes,Centro,Web,3,474.4,15,0,1423.2,213.48,1209.72,715.75,493.97
ORD102346,2024-10-07,2103,Deportes,Centro,Web,2,352.29,0,0,704.58,0.0,704.58,530.04,174.54
ORD102347,2023-08-07,1021,Belleza,Costa,Web,5,216.24,15,0,1081.2,162.18,919.02,647.77,271.25
ORD102348,2024-02-11,2500,Moda,Antioquia,Web,3,375.02,0,0,1125.06,0.0,1125.06,911.08,213.98
ORD102349,2025-06-06,1842,Tecnología,Antioquia,Web,6,452.07,0,0,2712.42,0.0,2712.42,2157.13,555.29
ORD102350,2024-07-11,2760,Tecnología,Centro,App,3,106.47,5,0,319.41,15.97,303.44,213.07,90.37
ORD102351,2024-07-03,2116,Deportes,Bogotá,Web,5,114.07,0,0,570.35,0.0,570.35,324.46,245.89
ORD102352,2023-05-22,1191,Tecnología,Antioquia,Web,4,216.19,15,1,864.76,129.71,735.05,410.42,324.63
ORD102353,2024-09-03,2018,Moda,Bogotá,Web,4,101.22,15,0,404.88,60.73,344.15,267.11,77.04
ORD102354,2024-05-15,2126,Deportes,Bogotá,Web,5,192.99,10,0,964.95,96.5,868.45,641.33,227.12
ORD102355,2025-04-19,1395,Hogar,Bogotá,Web,6,329.93,20,0,1979.58,395.92,1583.66,1110.53,473.13
ORD102356,2024-12-02,3687,Hogar,Bogotá,Web,6,410.15,0,0,2460.9,0.0,2460.9,1811.25,649.65
ORD102357,2024-08-18,2018,Moda,Costa,Web,1,164.93,5,0,164.93,8.25,156.68,109.01,47.67
ORD102358,2023-10-08,1566,Deportes,Costa,App,2,155.23,15,0,310.46,46.57,263.89,186.35,77.54
ORD102359,2024-02-28,1230,Tecnología,Centro,Web,4,394.28,5,0,1577.12,78.86,1498.26,915.42,582.84
ORD102360,2025-05-05,1873,Belleza,Costa,App,2,202.89,0,0,405.78,0.0,405.78,273.08,132.7
ORD102361,2023-09-27,3621,Moda,Antioquia,Marketplace,3,412.87,0,1,1238.61,0.0,1238.61,684.94,553.67
ORD102362,2023-06-03,1239,Belleza,Costa,App,3,496.82,5,0,1490.46,74.52,1415.94,1034.43,381.51
ORD102363,2024-09-05,1089,Tecnología,Antioquia,Web,5,490.24,10,0,2451.2,245.12,2206.08,1411.28,794.8
ORD102364,2024-10-23,3279,Tecnología,Antioquia,Web,5,338.09,0,0,1690.45,0.0,1690.45,1229.31,461.14
ORD102365,2023-03-24,1456,Deportes,Bogotá,App,5,200.1,5,0,1000.5,50.03,950.47,760.51,189.96
ORD102366,2025-08-04,3280,Deportes,Centro,Marketplace,6,51.44,0,0,308.64,0.0,308.64,219.06,89.58
ORD102367,2025-06-17,1353,Hogar,Bogotá,Marketplace,4,374.26,5,0,1497.04,74.85,1422.19,908.19,514.0
ORD102368,2023-10-11,2004,Deportes,Bogotá,Web,2,489.42,15,0,978.84,146.83,832.01,504.14,327.87
ORD102369,2025-09-06,2356,Deportes,Costa,App,3,52.63,5,0,157.89,7.89,150.0,92.69,57.31
ORD102370,2023-06-22,1438,Tecnología,Costa,Marketplace,2,22.96,5,0,45.92,2.3,43.62,35.62,8.0
ORD102371,2025-12-22,2398,Moda,Antioquia,App,4,419.25,0,1,1677.0,0.0,1677.0,1200.98,476.02
ORD102372,2025-02-01,1344,Deportes,Costa,Web,2,69.08,0,0,138.16,0.0,138.16,92.42,45.74
ORD102373,2024-09-24,3711,Hogar,Costa,Web,2,59.18,0,0,118.36,0.0,118.36,72.48,45.88
ORD102374,2025-02-25,1656,Hogar,Valle,Web,6,456.96,10,0,2741.76,274.18,2467.58,1872.21,595.37
ORD102375,2025-07-31,3177,Deportes,Antioquia,Web,5,58.19,0,0,290.95,0.0,290.95,190.46,100.49
ORD102376,2025-10-08,3188,Hogar,Antioquia,App,6,74.73,5,0,448.38,22.42,425.96,268.91,157.05
ORD102377,2024-02-02,3462,Tecnología,Valle,Marketplace,6,293.4,10,0,1760.4,176.04,1584.36,966.49,617.87
ORD102378,2025-07-22,2116,Belleza,Antioquia,Marketplace,2,383.27,10,0,766.54,76.65,689.89,414.02,275.87
ORD102379,2024-11-06,1625,Moda,Centro,Web,2,211.79,5,0,423.58,21.18,402.4,251.02,151.38
ORD102380,2025-07-24,1283,Deportes,Centro,App,6,221.88,5,0,1331.28,66.56,1264.72,909.77,354.95
ORD102381,2024-04-09,2979,Deportes,Valle,Web,2,323.66,0,0,647.32,0.0,647.32,397.95,249.37
ORD102382,2023-10-13,2678,Tecnología,Costa,App,6,262.6,0,0,1575.6,0.0,1575.6,892.36,683.24
ORD102383,2023-09-22,1222,Tecnología,Centro,App,1,28.94,5,0,28.94,1.45,27.49,17.78,9.71
ORD102384,2023-11-16,1743,Hogar,Valle,Web,6,74.52,0,1,447.12,0.0,447.12,316.52,130.6
ORD102385,2024-11-03,1462,Hogar,Centro,Web,3,299.17,0,0,897.51,0.0,897.51,508.22,389.29
ORD102386,2025-03-30,2568,Moda,Bogotá,Web,3,400.96,10,0,1202.88,120.29,1082.59,727.73,354.86
ORD102387,2023-03-30,2705,Moda,Valle,Web,2,386.29,10,0,772.58,77.26,695.32,392.24,303.08
ORD102388,2025-03-31,2163,Hogar,Antioquia,Marketplace,6,375.23,0,0,2251.38,0.0,2251.38,1705.21,546.17
ORD102389,2025-09-27,3404,Tecnología,Centro,Web,6,390.21,0,0,2341.26,0.0,2341.26,1838.84,502.42
ORD102390,2023-11-30,2736,Hogar,Antioquia,Web,5,41.33,5,0,206.65,10.33,196.32,159.06,37.26
ORD102391,2023-08-10,2046,Moda,Valle,Web,5,449.65,0,1,2248.25,0.0,2248.25,1656.15,592.1
ORD102392,2023-02-10,3906,Hogar,Centro,Marketplace,5,446.86,0,0,2234.3,0.0,2234.3,1610.16,624.14
ORD102393,2023-03-09,1664,Tecnología,Antioquia,Web,6,275.32,10,0,1651.92,165.19,1486.73,1096.32,390.41
ORD102394,2025-09-14,2356,Moda,Costa,Web,6,139.33,0,0,835.98,0.0,835.98,652.7,183.28
ORD102395,2024-05-28,2014,Tecnología,Costa,App,3,304.25,0,0,912.75,0.0,912.75,700.91,211.84
ORD102396,2024-11-25,3132,Hogar,Bogotá,Web,4,287.79,5,0,1151.16,57.56,1093.6,730.96,362.64
ORD102397,2025-11-05,3668,Deportes,Valle,Web,2,127.02,15,0,254.04,38.11,215.93,156.72,59.21
ORD102398,2024-04-21,2054,Tecnología,Antioquia,App,3,309.5,15,0,928.5,139.28,789.22,468.57,320.65
ORD102399,2025-12-21,2764,Moda,Bogotá,Web,5,402.7,15,0,2013.5,302.02,1711.48,1262.44,449.04
ORD102400,2025-05-30,3287,Hogar,Valle,Marketplace,3,406.93,5,0,1220.79,61.04,1159.75,866.69,293.06
ORD102401,2024-03-07,2913,Tecnología,Costa,App,3,48.65,10,0,145.95,14.6,131.35,100.66,30.69
ORD102402,2023-09-25,1362,Tecnología,Antioquia,App,3,114.64,15,0,343.92,51.59,292.33,225.32,67.01
ORD102403,2025-11-24,3869,Belleza,Centro,Web,5,340.75,5,0,1703.75,85.19,1618.56,1082.45,536.11
ORD102404,2025-02-17,2412,Moda,Costa,App,4,432.72,0,0,1730.88,0.0,1730.88,1374.23,356.65
ORD102405,2024-05-08,1667,Belleza,Centro,App,1,270.18,10,0,270.18,27.02,243.16,198.14,45.02
ORD102406,2024-10-22,2880,Moda,Centro,Web,2,359.61,15,0,719.22,107.88,611.34,497.67,113.67
ORD102407,2025-10-09,2394,Moda,Antioquia,Web,2,30.11,20,0,60.22,12.04,48.18,34.12,14.06
ORD102408,2025-11-24,1098,Hogar,Antioquia,Web,3,312.04,0,0,936.12,0.0,936.12,656.28,279.84
ORD102409,2025-09-03,3094,Hogar,Centro,App,4,481.72,20,0,1926.88,385.38,1541.5,1038.17,503.33
ORD102410,2024-04-26,3886,Tecnología,Bogotá,Marketplace,5,337.29,5,0,1686.45,84.32,1602.13,1010.85,591.28
ORD102411,2024-12-28,1421,Hogar,Centro,App,1,462.69,0,0,462.69,0.0,462.69,296.17,166.52
ORD102412,2024-04-24,2503,Hogar,Centro,App,1,291.68,20,0,291.68,58.34,233.34,141.93,91.41
ORD102413,2025-12-24,1061,Tecnología,Antioquia,Web,3,424.82,15,0,1274.46,191.17,1083.29,875.35,207.94
ORD102414,2025-10-28,2132,Tecnología,Valle,App,3,79.6,10,0,238.8,23.88,214.92,154.17,60.75
ORD102415,2023-12-09,2702,Tecnología,Costa,Marketplace,5,79.29,15,0,396.45,59.47,336.98,270.36,66.62
ORD102416,2023-11-28,1597,Hogar,Antioquia,Web,5,77.69,10,0,388.45,38.84,349.61,228.83,120.78
ORD102417,2024-03-13,1391,Moda,Bogotá,Web,6,254.65,5,0,1527.9,76.4,1451.5,915.19,536.31
ORD102418,2023-06-23,2075,Deportes,Costa,Web,5,178.53,15,0,892.65,133.9,758.75,444.51,314.24
ORD102419,2024-07-12,3650,Hogar,Antioquia,Web,3,365.21,20,0,1095.63,219.13,876.5,553.13,323.37
ORD102420,2024-06-10,2312,Tecnología,Antioquia,App,4,453.26,0,0,1813.04,0.0,1813.04,1432.92,380.12
ORD102421,2024-10-20,3029,Hogar,Valle,Marketplace,3,317.3,5,0,951.9,47.6,904.3,639.53,264.77
ORD102422,2023-01-26,3384,Belleza,Bogotá,Web,3,122.34,5,0,367.02,18.35,348.67,234.37,114.3
ORD102423,2025-03-30,1809,Tecnología,Bogotá,Web,1,466.82,15,1,466.82,70.02,396.8,279.12,117.68
ORD102424,2024-08-27,2405,Moda,Antioquia,Web,5,273.37,10,0,1366.85,136.68,1230.17,973.1,257.07
ORD102425,2024-02-10,3799,Hogar,Valle,Marketplace,2,365.57,20,0,731.14,146.23,584.91,352.15,232.76
ORD102426,2023-08-20,2159,Tecnología,Antioquia,Web,5,447.44,5,0,2237.2,111.86,2125.34,1723.07,402.27
ORD102427,2024-06-16,2531,Hogar,Centro,Web,6,495.12,10,0,2970.72,297.07,2673.65,1951.42,722.23
ORD102428,2024-05-19,2385,Tecnología,Centro,Web,4,262.91,15,0,1051.64,157.75,893.89,698.08,195.81
ORD102429,2023-06-28,1880,Deportes,Valle,Web,4,407.87,0,0,1631.48,0.0,1631.48,1128.76,502.72
ORD102430,2023-05-12,2599,Hogar,Antioquia,App,5,292.1,10,0,1460.5,146.05,1314.45,806.93,507.52
ORD102431,2023-12-14,3682,Moda,Valle,Web,5,253.5,5,0,1267.5,63.38,1204.12,846.75,357.37
ORD102432,2024-06-23,1253,Moda,Antioquia,App,3,278.1,10,1,834.3,83.43,750.87,426.75,324.12
ORD102433,2025-02-10,3067,Moda,Antioquia,App,2,252.45,10,0,504.9,50.49,454.41,354.48,99.93
ORD102434,2023-03-17,3575,Hogar,Centro,Web,3,222.09,15,0,666.27,99.94,566.33,410.81,155.52
ORD102435,2024-08-01,2168,Tecnología,Costa,Web,1,367.39,0,0,367.39,0.0,367.39,230.12,137.27
ORD102436,2025-05-03,2231,Hogar,Bogotá,Marketplace,1,139.84,0,0,139.84,0.0,139.84,87.28,52.56
ORD102437,2023-07-13,3423,Tecnología,Bogotá,App,4,315.86,15,0,1263.44,189.52,1073.92,852.43,221.49
ORD102438,2023-12-13,1165,Moda,Valle,App,4,362.22,5,0,1448.88,72.44,1376.44,1069.56,306.88
ORD102439,2025-08-08,2573,Tecnología,Bogotá,App,2,448.2,0,0,896.4,0.0,896.4,677.71,218.69
ORD102440,2023-08-02,3908,Moda,Centro,Marketplace,4,179.3,0,0,717.2,0.0,717.2,474.78,242.42
ORD102441,2024-07-26,1616,Tecnología,Costa,Web,6,433.09,0,0,2598.54,0.0,2598.54,2041.35,557.19
ORD102442,2025-02-18,3659,Belleza,Antioquia,Web,1,473.74,10,0,473.74,47.37,426.37,262.93,163.44
ORD102443,2023-09-19,2625,Hogar,Antioquia,Web,2,331.37,10,0,662.74,66.27,596.47,331.96,264.51
ORD102444,2024-12-30,1502,Hogar,Centro,Web,1,390.29,5,0,390.29,19.51,370.78,247.25,123.53
ORD102445,2023-10-10,1912,Belleza,Bogotá,Web,5,214.74,10,0,1073.7,107.37,966.33,771.39,194.94
ORD102446,2023-12-28,3126,Hogar,Antioquia,Marketplace,5,477.03,5,0,2385.15,119.26,2265.89,1595.71,670.18
ORD102447,2024-03-16,1584,Belleza,Bogotá,Marketplace,2,342.01,0,0,684.02,0.0,684.02,418.58,265.44
ORD102448,2023-04-03,2958,Tecnología,Centro,Web,3,168.88,15,0,506.64,76.0,430.64,312.52,118.12
ORD102449,2025-01-22,3735,Hogar,Antioquia,Web,6,214.05,5,0,1284.3,64.22,1220.08,916.46,303.62
ORD102450,2025-05-16,1395,Moda,Valle,Web,6,316.52,0,0,1899.12,0.0,1899.12,1326.71,572.41
ORD102451,2023-05-22,2631,Belleza,Costa,Marketplace,4,132.38,10,1,529.52,52.95,476.57,370.53,106.04
ORD102452,2025-01-18,2880,Tecnología,Bogotá,Web,2,381.88,0,0,763.76,0.0,763.76,542.22,221.54
ORD102453,2024-10-14,1401,Belleza,Bogotá,App,6,127.85,0,0,767.1,0.0,767.1,441.79,325.31
ORD102454,2024-12-01,1974,Moda,Bogotá,Marketplace,4,304.06,0,0,1216.24,0.0,1216.24,934.77,281.47
ORD102455,2025-09-24,1223,Deportes,Bogotá,Web,1,354.56,20,0,354.56,70.91,283.65,167.22,116.43
ORD102456,2023-02-18,1517,Hogar,Centro,App,3,432.68,5,0,1298.04,64.9,1233.14,972.14,261.0
ORD102457,2025-05-30,3681,Tecnología,Centro,Web,4,372.27,0,0,1489.08,0.0,1489.08,1028.8,460.28
ORD102458,2024-07-08,1235,Belleza,Centro,App,5,403.44,10,0,2017.2,201.72,1815.48,1357.26,458.22
ORD102459,2024-02-08,1115,Belleza,Centro,Web,5,458.21,15,1,2291.05,343.66,1947.39,1582.19,365.2
ORD102460,2025-06-10,1225,Hogar,Antioquia,Web,1,306.93,5,0,306.93,15.35,291.58,194.37,97.21
ORD102461,2025-05-14,3277,Tecnología,Centro,Marketplace,2,426.21,0,0,852.42,0.0,852.42,574.64,277.78
ORD102462,2024-08-24,1181,Tecnología,Antioquia,App,4,131.3,5,0,525.2,26.26,498.94,385.67,113.27
ORD102463,2023-12-07,2341,Moda,Valle,Web,1,411.07,0,0,411.07,0.0,411.07,238.32,172.75
ORD102464,2024-12-04,1209,Tecnología,Centro,Web,5,126.41,10,0,632.05,63.2,568.85,317.12,251.73
ORD102465,2023-11-14,2415,Hogar,Valle,Web,5,468.62,5,0,2343.1,117.16,2225.94,1587.46,638.48
ORD102466,2024-09-09,3143,Hogar,Centro,App,5,178.39,5,0,891.95,44.6,847.35,504.37,342.98
ORD102467,2024-01-17,1893,Deportes,Valle,Web,3,102.48,10,0,307.44,30.74,276.7,171.29,105.41
ORD102468,2023-08-21,2881,Tecnología,Costa,App,3,91.12,5,0,273.36,13.67,259.69,211.28,48.41
ORD102469,2025-03-27,3803,Hogar,Valle,Web,5,109.89,15,0,549.45,82.42,467.03,339.23,127.8
ORD102470,2024-07-06,2109,Moda,Antioquia,Web,6,234.82,5,0,1408.92,70.45,1338.47,1045.42,293.05
ORD102471,2025-05-05,3462,Moda,Bogotá,App,2,270.63,5,0,541.26,27.06,514.2,407.45,106.75
ORD102472,2025-03-29,3026,Hogar,Valle,Web,3,458.62,15,0,1375.86,206.38,1169.48,681.53,487.95
ORD102473,2023-07-02,1393,Hogar,Bogotá,Marketplace,4,202.89,0,0,811.56,0.0,811.56,649.65,161.91
ORD102474,2025-11-30,3743,Moda,Costa,App,3,124.39,0,0,373.17,0.0,373.17,292.55,80.62
ORD102475,2024-02-01,1843,Deportes,Costa,Web,4,377.03,10,0,1508.12,150.81,1357.31,763.14,594.17
ORD102476,2025-02-17,2524,Moda,Antioquia,App,3,84.63,5,0,253.89,12.69,241.2,196.3,44.9
ORD102477,2025-06-25,1603,Belleza,Antioquia,Web,5,448.3,5,0,2241.5,112.08,2129.42,1434.69,694.73
ORD102478,2023-05-07,1581,Deportes,Valle,Web,4,216.51,15,0,866.04,129.91,736.13,598.56,137.57
ORD102479,2023-01-01,3042,Deportes,Centro,Web,2,314.64,10,0,629.28,62.93,566.35,437.47,128.88
ORD102480,2023-01-19,2939,Tecnología,Costa,App,3,109.37,15,0,328.11,49.22,278.89,186.53,92.36
ORD102481,2024-08-06,1132,Hogar,Bogotá,Web,3,89.85,15,0,269.55,40.43,229.12,157.66,71.46
ORD102482,2024-03-31,3838,Hogar,Centro,Web,5,403.44,0,0,2017.2,0.0,2017.2,1259.29,757.91
ORD102483,2025-08-14,3696,Tecnología,Costa,Web,4,226.26,10,0,905.04,90.5,814.54,555.08,259.46
ORD102484,2024-03-20,3268,Moda,Valle,Web,6,493.64,20,0,2961.84,592.37,2369.47,1371.98,997.49
ORD102485,2024-08-24,1975,Hogar,Costa,Web,5,271.66,5,0,1358.3,67.92,1290.38,1026.28,264.1
ORD102486,2023-04-13,2813,Moda,Antioquia,Web,4,425.91,10,0,1703.64,170.36,1533.28,1138.56,394.72
ORD102487,2025-09-14,2543,Hogar,Bogotá,Web,3,490.38,5,0,1471.14,73.56,1397.58,1072.51,325.07
ORD102488,2024-06-03,3835,Hogar,Bogotá,Web,3,154.95,0,1,464.85,0.0,464.85,322.33,142.52
ORD102489,2025-05-08,3738,Belleza,Antioquia,Web,3,404.42,0,0,1213.26,0.0,1213.26,708.45,504.81
